index,Latitude,Longitude,Time,Rain,Sea_Level_Pressure,Temperature,Time_Index
355973,30.0,78.75,1999-08-05,81.25643157958984,100080.0,292.9,216
407839,27.5,78.75,1999-08-05,0.0,100080.0,300.99,216
563437,23.80920029,75.0,1999-08-05,0.0,100080.0,298.49,216
589370,23.80920029,77.5,1999-08-05,0.0,100080.0,297.49,216
330040,30.0,69.375,1999-08-05,0.0,100080.0,299.7,216
277874,25.0,75.0,1999-08-05,4.021773338317871,100182.0,299.3,216
303777,25.0,77.5,1999-08-05,0.1663034856319427,100007.0,298.99,216
174262,27.5,75.0,1999-08-05,0.0,99857.0,300.2,216
148359,27.5,72.5,1999-08-05,0.0,99830.0,300.4,216
485638,23.80920029,69.375,1999-08-05,0.0,99830.0,302.3,216
615303,23.80920029,78.75,1999-08-05,0.0,99830.0,297.14,216
122456,27.5,70.0,1999-08-05,0.0,99832.0,301.2,216
96553,30.0,77.5,1999-08-05,6.689844608306885,100137.0,297.7,216
537504,23.80920029,72.5,1999-08-05,0.0,100137.0,300.49,216
70650,30.0,75.0,1999-08-05,0.3760432600975036,99870.0,300.59998,216
44747,30.0,72.5,1999-08-05,0.0,99672.0,300.9,216
18844,30.0,70.0,1999-08-05,0.0,99812.0,299.55,216
200165,27.5,77.5,1999-08-05,2.312075614929199,99887.0,300.4,216
511571,23.80920029,70.0,1999-08-05,0.0,99887.0,301.82,216
563438,23.80920029,75.0,1999-08-06,0.0,99887.0,298.49,217
537505,23.80920029,72.5,1999-08-06,0.0,99887.0,300.4,217
226069,25.0,70.0,1999-08-06,0.0,99722.0,302.75,217
148360,27.5,72.5,1999-08-06,0.0,99572.0,300.45,217
485639,23.80920029,69.375,1999-08-06,0.0,99572.0,302.3,217
122457,27.5,70.0,1999-08-06,0.0,99562.0,301.2,217
251972,25.0,72.5,1999-08-06,0.3820195496082306,99935.0,302.02002,217
18845,30.0,70.0,1999-08-06,0.0,99470.0,299.64,217
589371,23.80920029,77.5,1999-08-06,0.0,99470.0,297.45,217
70651,30.0,75.0,1999-08-06,0.6267387866973877,99592.0,300.66998,217
511572,23.80920029,70.0,1999-08-06,0.0,99592.0,301.8,217
615304,23.80920029,78.75,1999-08-06,0.0,99592.0,297.09998,217
407840,27.5,78.75,1999-08-06,2.758516550064087,99592.0,300.97,217
174263,27.5,75.0,1999-08-06,0.0,99632.0,300.2,217
330041,30.0,69.375,1999-08-06,0.0,99632.0,299.82,217
381907,27.5,69.375,1999-08-06,0.0,99632.0,300.99,217
96554,30.0,77.5,1999-08-06,6.965275287628174,99922.0,297.77002,217
303778,25.0,77.5,1999-08-06,3.172330617904663,99852.0,298.97,217
44748,30.0,72.5,1999-08-06,0.0,99347.0,300.95,217
200166,27.5,77.5,1999-08-06,63.82196044921875,99692.0,300.4,217
355974,30.0,78.75,1999-08-06,16.82439613342285,99692.0,292.9,217
459706,25.0,78.75,1999-08-06,29.00889587402344,99692.0,299.77002,217
277875,25.0,75.0,1999-08-06,52.47566223144531,100035.0,299.2,217
433773,25.0,69.375,1999-08-06,0.0,100035.0,302.99,217
563439,23.80920029,75.0,1999-08-07,0.0,100035.0,298.4,218
303779,25.0,77.5,1999-08-07,0.0,99920.0,298.9,218
174264,27.5,75.0,1999-08-07,0.1396563500165939,99747.0,300.25,218
148361,27.5,72.5,1999-08-07,0.0,99662.0,300.52002,218
485640,23.80920029,69.375,1999-08-07,0.0,99662.0,302.3,218
251973,25.0,72.5,1999-08-07,0.0,99997.0,301.99,218
407841,27.5,78.75,1999-08-07,9.368888854980469,99997.0,300.9,218
96555,30.0,77.5,1999-08-07,4.308482646942139,100012.0,297.8,218
537506,23.80920029,72.5,1999-08-07,0.0,100012.0,300.4,218
330042,30.0,69.375,1999-08-07,0.0,100012.0,299.97,218
18846,30.0,70.0,1999-08-07,0.0,99470.0,299.77002,218
615305,23.80920029,78.75,1999-08-07,0.0,99470.0,297.09998,218
277876,25.0,75.0,1999-08-07,0.0,100122.0,299.2,218
70652,30.0,75.0,1999-08-07,0.0,99680.0,300.7,218
459707,25.0,78.75,1999-08-07,28.21673393249512,99680.0,299.7,218
355975,30.0,78.75,1999-08-07,4.168787479400635,99680.0,292.9,218
200167,27.5,77.5,1999-08-07,3.357077121734619,99777.0,300.47,218
589372,23.80920029,77.5,1999-08-07,0.0,99777.0,297.4,218
226070,25.0,70.0,1999-08-07,0.0,99710.0,302.8,218
44749,30.0,72.5,1999-08-07,0.0,99402.0,301.05,218
381908,27.5,69.375,1999-08-07,0.0,99402.0,300.99,218
122458,27.5,70.0,1999-08-07,0.0,99572.0,301.27002,218
511573,23.80920029,70.0,1999-08-07,0.0,99572.0,301.8,218
433774,25.0,69.375,1999-08-07,0.0,99572.0,303.05,218
330043,30.0,69.375,1999-08-08,0.0,99572.0,300.14,219
148362,27.5,72.5,1999-08-08,0.0,99685.0,300.62,219
589373,23.80920029,77.5,1999-08-08,0.0,99685.0,297.4,219
18847,30.0,70.0,1999-08-08,0.0,99495.0,299.91998,219
537507,23.80920029,72.5,1999-08-08,0.0,99495.0,300.34998,219
511574,23.80920029,70.0,1999-08-08,0.0,99495.0,301.75,219
200168,27.5,77.5,1999-08-08,25.03351211547852,99785.0,300.49,219
96556,30.0,77.5,1999-08-08,0.0,100097.0,297.8,219
615306,23.80920029,78.75,1999-08-08,0.0,100097.0,296.99,219
122459,27.5,70.0,1999-08-08,0.0,99627.0,301.3,219
459708,25.0,78.75,1999-08-08,33.5006103515625,99627.0,299.66998,219
355976,30.0,78.75,1999-08-08,13.288837432861328,99627.0,292.95,219
485641,23.80920029,69.375,1999-08-08,0.0,99627.0,302.3,219
407842,27.5,78.75,1999-08-08,8.316973686218262,99627.0,300.9,219
44750,30.0,72.5,1999-08-08,0.0,99450.0,301.09998,219
563440,23.80920029,75.0,1999-08-08,0.0,99450.0,298.4,219
433775,25.0,69.375,1999-08-08,0.0,99450.0,303.09998,219
70653,30.0,75.0,1999-08-08,0.0,99740.0,300.8,219
251974,25.0,72.5,1999-08-08,0.0,100005.0,301.99,219
226071,25.0,70.0,1999-08-08,0.0,99765.0,302.8,219
174265,27.5,75.0,1999-08-08,0.0,99730.0,300.3,219
381909,27.5,69.375,1999-08-08,0.0,99730.0,301.02002,219
303780,25.0,77.5,1999-08-08,17.73354148864746,99860.0,298.9,219
277877,25.0,75.0,1999-08-08,0.0,100075.0,299.2,219
563441,23.80920029,75.0,1999-08-09,0.0,100075.0,298.4,220
303781,25.0,77.5,1999-08-09,2.8828611373901367,99862.0,298.87,220
537508,23.80920029,72.5,1999-08-09,0.0,99862.0,300.3,220
511575,23.80920029,70.0,1999-08-09,0.0,99862.0,301.7,220
485642,23.80920029,69.375,1999-08-09,0.0,99862.0,302.3,220
122460,27.5,70.0,1999-08-09,0.0,99682.0,301.37,220
18848,30.0,70.0,1999-08-09,0.0,99625.0,300.02002,220
433776,25.0,69.375,1999-08-09,0.0,99625.0,303.09998,220
355977,30.0,78.75,1999-08-09,8.166764259338379,99625.0,292.9,220
381910,27.5,69.375,1999-08-09,0.0,99625.0,301.09998,220
226072,25.0,70.0,1999-08-09,0.0,99760.0,302.8,220
70654,30.0,75.0,1999-08-09,0.0,99827.0,300.8,220
459709,25.0,78.75,1999-08-09,6.293334007263184,99827.0,299.59998,220
330044,30.0,69.375,1999-08-09,0.0,99827.0,300.25,220
277878,25.0,75.0,1999-08-09,0.0,100075.0,299.2,220
407843,27.5,78.75,1999-08-09,0.0,100075.0,300.84998,220
589374,23.80920029,77.5,1999-08-09,0.0,100075.0,297.4,220
44751,30.0,72.5,1999-08-09,0.0,99545.0,301.2,220
174266,27.5,75.0,1999-08-09,0.0,99780.0,300.37,220
96557,30.0,77.5,1999-08-09,24.665395736694336,100197.0,297.87,220
200169,27.5,77.5,1999-08-09,7.34327220916748,99855.0,300.49,220
615307,23.80920029,78.75,1999-08-09,0.0,99855.0,296.99,220
251975,25.0,72.5,1999-08-09,0.0,100000.0,302.05,220
148363,27.5,72.5,1999-08-09,0.0,99710.0,300.7,220
511576,23.80920029,70.0,1999-08-10,0.0,99710.0,301.59998,221
148364,27.5,72.5,1999-08-10,0.0,99957.0,300.8,221
174267,27.5,75.0,1999-08-10,2.5287351608276367,100010.0,300.4,221
330045,30.0,69.375,1999-08-10,0.0,100010.0,300.34998,221
537509,23.80920029,72.5,1999-08-10,0.0,100010.0,300.2,221
70655,30.0,75.0,1999-08-10,0.0,100107.0,300.87,221
96558,30.0,77.5,1999-08-10,5.568308353424072,100435.0,297.9,221
615308,23.80920029,78.75,1999-08-10,0.0,100435.0,296.99,221
251976,25.0,72.5,1999-08-10,0.0,100285.0,302.09998,221
459710,25.0,78.75,1999-08-10,13.589900970458984,100285.0,299.57,221
589375,23.80920029,77.5,1999-08-10,0.0,100285.0,297.4,221
44752,30.0,72.5,1999-08-10,0.0,99900.0,301.25,221
122461,27.5,70.0,1999-08-10,0.0,100005.0,301.4,221
226073,25.0,70.0,1999-08-10,0.0,100110.0,302.8,221
433777,25.0,69.375,1999-08-10,0.0,100110.0,303.09998,221
563442,23.80920029,75.0,1999-08-10,0.0,100110.0,298.4,221
381911,27.5,69.375,1999-08-10,0.0,100110.0,301.09998,221
18849,30.0,70.0,1999-08-10,0.0,100067.0,300.12,221
485643,23.80920029,69.375,1999-08-10,0.0,100067.0,302.3,221
407844,27.5,78.75,1999-08-10,0.0,100067.0,300.8,221
277879,25.0,75.0,1999-08-10,25.182008743286133,100377.0,299.2,221
303782,25.0,77.5,1999-08-10,3.136016607284546,100150.0,298.8,221
200170,27.5,77.5,1999-08-10,0.0,100097.0,300.57,221
355978,30.0,78.75,1999-08-10,9.951401710510254,100097.0,292.84998,221
70656,30.0,75.0,1999-08-11,0.0,99975.0,300.9,222
44753,30.0,72.5,1999-08-11,0.0,99752.0,301.3,222
511577,23.80920029,70.0,1999-08-11,0.0,99752.0,301.59998,222
615309,23.80920029,78.75,1999-08-11,0.0,99752.0,296.99,222
148365,27.5,72.5,1999-08-11,0.0,99947.0,300.8,222
200171,27.5,77.5,1999-08-11,17.342830657958984,99982.0,300.59998,222
537510,23.80920029,72.5,1999-08-11,0.0,99982.0,300.2,222
18850,30.0,70.0,1999-08-11,0.0,99885.0,300.2,222
485644,23.80920029,69.375,1999-08-11,0.0,99885.0,302.3,222
303783,25.0,77.5,1999-08-11,1.987994074821472,100152.0,298.8,222
226074,25.0,70.0,1999-08-11,0.0,100112.0,302.84998,222
277880,25.0,75.0,1999-08-11,3.0351309776306152,100367.0,299.2,222
589376,23.80920029,77.5,1999-08-11,0.0,100367.0,297.34998,222
96559,30.0,77.5,1999-08-11,0.0,100250.0,297.9,222
381912,27.5,69.375,1999-08-11,0.0,100250.0,301.09998,222
330046,30.0,69.375,1999-08-11,0.0,100250.0,300.45,222
433778,25.0,69.375,1999-08-11,0.0,100250.0,303.09998,222
122462,27.5,70.0,1999-08-11,0.0,99970.0,301.47,222
355979,30.0,78.75,1999-08-11,0.9321374893188475,99970.0,292.84998,222
174268,27.5,75.0,1999-08-11,9.305684089660645,99975.0,300.4,222
407845,27.5,78.75,1999-08-11,11.162104606628418,99975.0,300.8,222
459711,25.0,78.75,1999-08-11,27.10179328918457,99975.0,299.49,222
563443,23.80920029,75.0,1999-08-11,0.0,99975.0,298.37,222
251977,25.0,72.5,1999-08-11,0.1027722954750061,100272.0,302.09998,222
44754,30.0,72.5,1999-08-12,0.0,99380.0,301.4,223
589377,23.80920029,77.5,1999-08-12,0.0,99380.0,297.3,223
303784,25.0,77.5,1999-08-12,0.0,100040.0,298.7,223
407846,27.5,78.75,1999-08-12,36.2667236328125,100040.0,300.7,223
485645,23.80920029,69.375,1999-08-12,0.0,100040.0,302.3,223
330047,30.0,69.375,1999-08-12,0.0,100040.0,300.55,223
459712,25.0,78.75,1999-08-12,11.628979682922363,100040.0,299.47,223
537511,23.80920029,72.5,1999-08-12,0.0,100040.0,300.2,223
18851,30.0,70.0,1999-08-12,0.0,99400.0,300.27002,223
433779,25.0,69.375,1999-08-12,0.0,99400.0,303.09998,223
70657,30.0,75.0,1999-08-12,1.002782106399536,99680.0,300.9,223
122463,27.5,70.0,1999-08-12,0.0,99567.0,301.49,223
96560,30.0,77.5,1999-08-12,9.929414749145508,100012.0,297.9,223
277881,25.0,75.0,1999-08-12,0.0,100200.0,299.2,223
511578,23.80920029,70.0,1999-08-12,0.0,100200.0,301.57,223
615310,23.80920029,78.75,1999-08-12,0.0,100200.0,296.9,223
355980,30.0,78.75,1999-08-12,0.0,100200.0,292.8,223
174269,27.5,75.0,1999-08-12,0.3157447874546051,99750.0,300.4,223
251978,25.0,72.5,1999-08-12,0.0,100062.0,302.09998,223
226075,25.0,70.0,1999-08-12,0.0,99825.0,302.9,223
381913,27.5,69.375,1999-08-12,0.0,99825.0,301.14,223
148366,27.5,72.5,1999-08-12,0.0,99642.0,300.87,223
200172,27.5,77.5,1999-08-12,0.0,99802.0,300.59998,223
563444,23.80920029,75.0,1999-08-12,0.0,99802.0,298.3,223
96561,30.0,77.5,1999-08-13,23.254701614379883,100052.0,297.97,224
148367,27.5,72.5,1999-08-13,0.0,99615.0,300.95,224
407847,27.5,78.75,1999-08-13,19.32747459411621,99615.0,300.66998,224
226076,25.0,70.0,1999-08-13,0.0,99777.0,302.9,224
563445,23.80920029,75.0,1999-08-13,0.0,99777.0,298.3,224
200173,27.5,77.5,1999-08-13,0.0,99825.0,300.49,224
44755,30.0,72.5,1999-08-13,0.0,99440.0,301.47,224
70658,30.0,75.0,1999-08-13,0.0,99710.0,300.95,224
277882,25.0,75.0,1999-08-13,0.0,100195.0,299.2,224
459713,25.0,78.75,1999-08-13,6.440334320068359,100195.0,299.4,224
251979,25.0,72.5,1999-08-13,0.0,100027.0,302.09998,224
174270,27.5,75.0,1999-08-13,0.0,99735.0,300.4,224
355981,30.0,78.75,1999-08-13,0.0,99735.0,292.77002,224
122464,27.5,70.0,1999-08-13,0.0,99540.0,301.59998,224
433780,25.0,69.375,1999-08-13,0.0,99540.0,303.09998,224
537512,23.80920029,72.5,1999-08-13,0.0,99540.0,300.2,224
330048,30.0,69.375,1999-08-13,0.0,99540.0,300.64,224
303785,25.0,77.5,1999-08-13,0.0,100080.0,298.66998,224
381914,27.5,69.375,1999-08-13,0.0,100080.0,301.2,224
615311,23.80920029,78.75,1999-08-13,0.0,100080.0,296.9,224
511579,23.80920029,70.0,1999-08-13,0.0,100080.0,301.57,224
485646,23.80920029,69.375,1999-08-13,0.0,100080.0,302.3,224
18852,30.0,70.0,1999-08-13,0.0,99490.0,300.37,224
589378,23.80920029,77.5,1999-08-13,0.0,99490.0,297.3,224
174271,27.5,75.0,1999-08-14,0.0,99920.0,300.41998,225
459714,25.0,78.75,1999-08-14,0.0,99920.0,299.3,225
70659,30.0,75.0,1999-08-14,0.0,99895.0,300.99,225
148368,27.5,72.5,1999-08-14,0.0,99857.0,300.99,225
44756,30.0,72.5,1999-08-14,0.0,99687.0,301.57,225
226077,25.0,70.0,1999-08-14,0.0,99995.0,302.95,225
407848,27.5,78.75,1999-08-14,0.0,99995.0,300.59998,225
251980,25.0,72.5,1999-08-14,0.0,100222.0,302.09998,225
355982,30.0,78.75,1999-08-14,0.0,100222.0,292.66998,225
615312,23.80920029,78.75,1999-08-14,0.0,100222.0,296.8,225
485647,23.80920029,69.375,1999-08-14,0.0,100222.0,302.27002,225
303786,25.0,77.5,1999-08-14,0.0,100245.0,298.57,225
200174,27.5,77.5,1999-08-14,0.0,99967.0,300.49,225
18853,30.0,70.0,1999-08-14,0.0,99737.0,300.4,225
563446,23.80920029,75.0,1999-08-14,0.0,99737.0,298.27002,225
511580,23.80920029,70.0,1999-08-14,0.0,99737.0,301.52002,225
96562,30.0,77.5,1999-08-14,0.0,100187.0,297.99,225
277883,25.0,75.0,1999-08-14,0.0,100392.0,299.09998,225
537513,23.80920029,72.5,1999-08-14,0.0,100392.0,300.16998,225
330049,30.0,69.375,1999-08-14,0.0,100392.0,300.7,225
122465,27.5,70.0,1999-08-14,0.0,99797.0,301.59998,225
381915,27.5,69.375,1999-08-14,0.0,99797.0,301.2,225
433781,25.0,69.375,1999-08-14,0.0,99797.0,303.09998,225
589379,23.80920029,77.5,1999-08-14,0.0,99797.0,297.2,225
485648,23.80920029,69.375,1999-08-15,0.0,99797.0,302.2,226
277884,25.0,75.0,1999-08-15,0.0,100707.0,299.02002,226
563447,23.80920029,75.0,1999-08-15,0.0,100707.0,298.2,226
70660,30.0,75.0,1999-08-15,0.0,100145.0,300.99,226
589380,23.80920029,77.5,1999-08-15,0.0,100145.0,297.16998,226
330050,30.0,69.375,1999-08-15,0.0,100145.0,300.8,226
511581,23.80920029,70.0,1999-08-15,0.0,100145.0,301.49,226
537514,23.80920029,72.5,1999-08-15,0.0,100145.0,300.09998,226
44757,30.0,72.5,1999-08-15,0.0,100007.0,301.64,226
407849,27.5,78.75,1999-08-15,0.0,100007.0,300.49,226
148369,27.5,72.5,1999-08-15,0.0,100242.0,301.07,226
226078,25.0,70.0,1999-08-15,0.0,100427.0,302.99,226
122466,27.5,70.0,1999-08-15,0.0,100202.0,301.7,226
355983,30.0,78.75,1999-08-15,0.0,100202.0,292.57,226
381916,27.5,69.375,1999-08-15,0.0,100202.0,301.2,226
96563,30.0,77.5,1999-08-15,0.0,100342.0,297.95,226
18854,30.0,70.0,1999-08-15,0.0,100057.0,300.47,226
303787,25.0,77.5,1999-08-15,0.0,100495.0,298.47,226
433782,25.0,69.375,1999-08-15,0.0,100495.0,303.09998,226
200175,27.5,77.5,1999-08-15,0.0,100197.0,300.49,226
459715,25.0,78.75,1999-08-15,0.0,100197.0,299.2,226
174272,27.5,75.0,1999-08-15,0.0,100225.0,300.4,226
251981,25.0,72.5,1999-08-15,0.0,100630.0,302.09998,226
615313,23.80920029,78.75,1999-08-15,0.0,100630.0,296.77002,226
330051,30.0,69.375,1999-08-16,0.0,100630.0,300.84998,227
200176,27.5,77.5,1999-08-16,35.712066650390625,100265.0,300.47,227
589381,23.80920029,77.5,1999-08-16,0.0,100265.0,297.09998,227
18855,30.0,70.0,1999-08-16,0.0,100130.0,300.52002,227
615314,23.80920029,78.75,1999-08-16,0.0,100130.0,296.7,227
511582,23.80920029,70.0,1999-08-16,0.0,100130.0,301.4,227
381917,27.5,69.375,1999-08-16,0.0,100130.0,301.27002,227
407850,27.5,78.75,1999-08-16,1.7334388494491575,100130.0,300.49,227
485649,23.80920029,69.375,1999-08-16,0.0,100130.0,302.09998,227
303788,25.0,77.5,1999-08-16,0.0,100450.0,298.4,227
563448,23.80920029,75.0,1999-08-16,0.0,100450.0,298.16998,227
226079,25.0,70.0,1999-08-16,0.0,100455.0,302.99,227
251982,25.0,72.5,1999-08-16,0.0,100645.0,302.09998,227
459716,25.0,78.75,1999-08-16,0.0,100645.0,299.2,227
355984,30.0,78.75,1999-08-16,0.0,100645.0,292.49,227
277885,25.0,75.0,1999-08-16,0.0,100692.0,298.99,227
174273,27.5,75.0,1999-08-16,0.0,100280.0,300.41998,227
148370,27.5,72.5,1999-08-16,0.0,100310.0,301.09998,227
433783,25.0,69.375,1999-08-16,0.0,100310.0,303.09998,227
70661,30.0,75.0,1999-08-16,0.0,100305.0,300.99,227
96564,30.0,77.5,1999-08-16,0.0,100532.0,297.91998,227
44758,30.0,72.5,1999-08-16,0.0,100117.0,301.7,227
122467,27.5,70.0,1999-08-16,0.0,100272.0,301.7,227
537515,23.80920029,72.5,1999-08-16,0.0,100272.0,300.07,227
355985,30.0,78.75,1999-08-17,0.4335522949695587,100272.0,292.45,228
122468,27.5,70.0,1999-08-17,0.0,100227.0,301.75,228
18856,30.0,70.0,1999-08-17,0.0,100167.0,300.59998,228
174274,27.5,75.0,1999-08-17,0.0,100150.0,300.47,228
330052,30.0,69.375,1999-08-17,0.0,100150.0,300.9,228
251983,25.0,72.5,1999-08-17,0.0,100560.0,302.09998,228
615315,23.80920029,78.75,1999-08-17,0.0,100560.0,296.7,228
511583,23.80920029,70.0,1999-08-17,0.0,100560.0,301.37,228
459717,25.0,78.75,1999-08-17,63.13908004760742,100560.0,299.14,228
433784,25.0,69.375,1999-08-17,0.0,100560.0,303.09998,228
277886,25.0,75.0,1999-08-17,0.0,100580.0,298.99,228
537516,23.80920029,72.5,1999-08-17,0.0,100580.0,299.99,228
70662,30.0,75.0,1999-08-17,0.0,100207.0,301.05,228
589382,23.80920029,77.5,1999-08-17,0.0,100207.0,297.09998,228
226080,25.0,70.0,1999-08-17,0.0,100410.0,302.99,228
200177,27.5,77.5,1999-08-17,0.0,100207.0,300.49,228
44759,30.0,72.5,1999-08-17,0.0,100080.0,301.77002,228
381918,27.5,69.375,1999-08-17,0.0,100080.0,301.3,228
96565,30.0,77.5,1999-08-17,6.394625663757324,100505.0,297.95,228
148371,27.5,72.5,1999-08-17,0.0,100212.0,301.16998,228
563449,23.80920029,75.0,1999-08-17,0.0,100212.0,298.09998,228
303789,25.0,77.5,1999-08-17,23.11531639099121,100370.0,298.41998,228
485650,23.80920029,69.375,1999-08-17,0.0,100370.0,301.99,228
407851,27.5,78.75,1999-08-17,4.745040416717529,100370.0,300.49,228
563450,23.80920029,75.0,1999-08-18,0.0,100370.0,298.09998,229
96566,30.0,77.5,1999-08-18,2.847552537918091,100682.0,297.95,229
122469,27.5,70.0,1999-08-18,0.0,100390.0,301.8,229
615316,23.80920029,78.75,1999-08-18,0.0,100390.0,296.7,229
303790,25.0,77.5,1999-08-18,31.41726493835449,100530.0,298.41998,229
18857,30.0,70.0,1999-08-18,0.0,100385.0,300.62,229
485651,23.80920029,69.375,1999-08-18,0.0,100385.0,301.9,229
226081,25.0,70.0,1999-08-18,0.0,100535.0,302.99,229
589383,23.80920029,77.5,1999-08-18,0.0,100535.0,297.05,229
355986,30.0,78.75,1999-08-18,4.214365482330322,100535.0,292.37,229
44760,30.0,72.5,1999-08-18,0.0,100295.0,301.84998,229
174275,27.5,75.0,1999-08-18,0.0,100342.0,300.49,229
251984,25.0,72.5,1999-08-18,0.0,100665.0,302.09998,229
381919,27.5,69.375,1999-08-18,0.0,100665.0,301.3,229
459718,25.0,78.75,1999-08-18,24.532941818237305,100665.0,299.09998,229
70663,30.0,75.0,1999-08-18,0.0,100440.0,301.09998,229
148372,27.5,72.5,1999-08-18,0.0,100355.0,301.22,229
277887,25.0,75.0,1999-08-18,0.0,100702.0,298.99,229
511584,23.80920029,70.0,1999-08-18,0.0,100702.0,301.3,229
433785,25.0,69.375,1999-08-18,0.0,100702.0,303.09998,229
407852,27.5,78.75,1999-08-18,8.228169441223145,100702.0,300.4,229
330053,30.0,69.375,1999-08-18,0.0,100702.0,300.97,229
200178,27.5,77.5,1999-08-18,0.0,100432.0,300.49,229
537517,23.80920029,72.5,1999-08-18,0.0,100432.0,299.99,229
433786,25.0,69.375,1999-08-19,0.0,100432.0,303.09998,230
251985,25.0,72.5,1999-08-19,0.0,100715.0,302.09998,230
381920,27.5,69.375,1999-08-19,0.0,100715.0,301.3,230
485652,23.80920029,69.375,1999-08-19,0.0,100715.0,301.9,230
174276,27.5,75.0,1999-08-19,0.0,100407.0,300.55,230
537518,23.80920029,72.5,1999-08-19,0.0,100407.0,299.99,230
511585,23.80920029,70.0,1999-08-19,0.0,100407.0,301.3,230
148373,27.5,72.5,1999-08-19,0.0,100377.0,301.3,230
407853,27.5,78.75,1999-08-19,1.3681367635726929,100377.0,300.37,230
44761,30.0,72.5,1999-08-19,0.0,100217.0,301.9,230
226082,25.0,70.0,1999-08-19,0.0,100597.0,302.99,230
355987,30.0,78.75,1999-08-19,86.3097915649414,100597.0,292.3,230
303791,25.0,77.5,1999-08-19,35.9168586730957,100657.0,298.4,230
330054,30.0,69.375,1999-08-19,0.0,100657.0,301.02002,230
122470,27.5,70.0,1999-08-19,0.0,100420.0,301.84998,230
18858,30.0,70.0,1999-08-19,0.0,100285.0,300.7,230
459719,25.0,78.75,1999-08-19,11.392457962036133,100285.0,299.09998,230
96567,30.0,77.5,1999-08-19,32.236412048339844,100740.0,297.91998,230
70664,30.0,75.0,1999-08-19,0.0,100445.0,301.09998,230
563451,23.80920029,75.0,1999-08-19,0.0,100445.0,298.09998,230
200179,27.5,77.5,1999-08-19,0.2592773735523224,100555.0,300.49,230
615317,23.80920029,78.75,1999-08-19,0.0,100555.0,296.7,230
277888,25.0,75.0,1999-08-19,0.0,100785.0,299.07,230
589384,23.80920029,77.5,1999-08-19,0.0,100785.0,297.02002,230
459720,25.0,78.75,1999-08-20,25.46360969543457,100785.0,299.05,231
18859,30.0,70.0,1999-08-20,0.0,100177.0,300.75,231
174277,27.5,75.0,1999-08-20,0.0,100257.0,300.59998,231
44762,30.0,72.5,1999-08-20,0.0,100082.0,301.97,231
277889,25.0,75.0,1999-08-20,0.0,100685.0,299.09998,231
381921,27.5,69.375,1999-08-20,0.0,100685.0,301.34998,231
70665,30.0,75.0,1999-08-20,0.0,100290.0,301.14,231
330055,30.0,69.375,1999-08-20,0.0,100290.0,301.09998,231
511586,23.80920029,70.0,1999-08-20,0.0,100290.0,301.3,231
355988,30.0,78.75,1999-08-20,19.34274673461914,100290.0,292.25,231
563452,23.80920029,75.0,1999-08-20,0.0,100290.0,298.12,231
251986,25.0,72.5,1999-08-20,0.0,100615.0,302.12,231
148374,27.5,72.5,1999-08-20,0.0,100255.0,301.34998,231
433787,25.0,69.375,1999-08-20,0.0,100255.0,303.09998,231
615318,23.80920029,78.75,1999-08-20,0.0,100255.0,296.7,231
537519,23.80920029,72.5,1999-08-20,0.0,100255.0,300.07,231
485653,23.80920029,69.375,1999-08-20,0.0,100255.0,301.9,231
407854,27.5,78.75,1999-08-20,5.015252113342285,100255.0,300.3,231
303792,25.0,77.5,1999-08-20,0.9484491348266602,100515.0,298.4,231
96568,30.0,77.5,1999-08-20,17.54475212097168,100597.0,297.91998,231
226083,25.0,70.0,1999-08-20,0.0,100490.0,303.02002,231
589385,23.80920029,77.5,1999-08-20,0.0,100490.0,297.05,231
200180,27.5,77.5,1999-08-20,0.0,100367.0,300.49,231
122471,27.5,70.0,1999-08-20,0.0,100310.0,301.9,231
277890,25.0,75.0,1999-08-21,0.0,100500.0,299.09998,232
563453,23.80920029,75.0,1999-08-21,0.0,100500.0,298.09998,232
18860,30.0,70.0,1999-08-21,0.0,99915.0,300.8,232
459721,25.0,78.75,1999-08-21,24.41556167602539,99915.0,298.99,232
70666,30.0,75.0,1999-08-21,0.0,99970.0,301.2,232
96569,30.0,77.5,1999-08-21,0.0,100225.0,297.91998,232
148375,27.5,72.5,1999-08-21,0.0,100065.0,301.4,232
330056,30.0,69.375,1999-08-21,0.0,100065.0,301.14,232
303793,25.0,77.5,1999-08-21,0.0,100315.0,298.37,232
615319,23.80920029,78.75,1999-08-21,0.0,100315.0,296.59998,232
589386,23.80920029,77.5,1999-08-21,0.0,100315.0,296.99,232
122472,27.5,70.0,1999-08-21,0.0,100137.0,301.91998,232
251987,25.0,72.5,1999-08-21,0.0,100402.0,302.16998,232
200181,27.5,77.5,1999-08-21,0.0,100045.0,300.49,232
226084,25.0,70.0,1999-08-21,0.0,100257.0,303.07,232
381922,27.5,69.375,1999-08-21,0.0,100257.0,301.4,232
174278,27.5,75.0,1999-08-21,0.0,100027.0,300.59998,232
44763,30.0,72.5,1999-08-21,0.0,99795.0,302.02002,232
407855,27.5,78.75,1999-08-21,5.269227981567383,99795.0,300.27002,232
355989,30.0,78.75,1999-08-21,5.066406726837158,99795.0,292.2,232
537520,23.80920029,72.5,1999-08-21,0.0,99795.0,300.09998,232
433788,25.0,69.375,1999-08-21,0.0,99795.0,303.09998,232
511587,23.80920029,70.0,1999-08-21,0.0,99795.0,301.34998,232
485654,23.80920029,69.375,1999-08-21,0.0,99795.0,301.9,232
